id,parameter
RC-BMS-035,VePWRCTL_CutPwrPercent_enum
RC-BMS-035,VePWRCTL_CutPwrPercent_enum
RC-BMS-035,VCU_214_VEH_STATE
RC-BMS-035,LsPWRCTL_BMUMinTemp_deg
RC-BMS-035,LsPWRCTL_BMUMaxTemp_deg
RC-BMS-035,LsPWRCTL_BattSOC_pct
RC-BMS-035,LfPWRCTL_BMSSysI_A
RC-BMS-035,VeFCH_ReqChargeCurr_A
RC-BMS-035,LeFTDC_TempChnl_enum
RC-BMS-035,VbFTDC_BatSystemFaultLmp_flg
RC-BMS-035,VbFTDC_BatSystemFaultLmp_flg
RC-BMS-036,LsPWRCTL_BMUMinTemp_deg
RC-BMS-036,LsPWRCTL_BMUMinTemp_deg
RC-BMS-036,LsPWRCTL_BMUMaxTemp_deg
RC-BMS-036,VePWRCTL_CutPwrPercent_enum
RC-BMS-036,VePWRCTL_CutPwrPercent_enum
RC-BMS-036,VCU_214_VEH_STATE
RC-BMS-036,LsPWRCTL_BMUMinTemp_deg
RC-BMS-036,LsPWRCTL_BMUMaxTemp_deg
RC-BMS-036,LsPWRCTL_BattSOC_pct
RC-BMS-036,LfPWRCTL_BMSSysI_A
RC-BMS-036,VeFCH_ReqChargeCurr_A
RC-BMS-036,LbFTDC_BMUCom_flg
RC-BMS-036,VbFTDC_BatSystemFaultLmp_flg
RC-BMS-036,VbFTDC_BatSystemFaultLmp_flg
RC-BMS-037,LsPWRCTL_BMUMinTemp_deg
RC-BMS-037,LsPWRCTL_BMUMinTemp_deg
RC-BMS-037,LsPWRCTL_BMUMaxTemp_deg
RC-BMS-037,VePWRCTL_CutPwrPercent_enum
RC-BMS-037,VePWRCTL_CutPwrPercent_enum
RC-BMS-037,VCU_214_VEH_STATE
RC-BMS-037,LsPWRCTL_BMUMinTemp_deg
RC-BMS-037,LsPWRCTL_BMUMaxTemp_deg
RC-BMS-037,LsPWRCTL_BattSOC_pct
RC-BMS-037,LfPWRCTL_BMSSysI_A
RC-BMS-037,VeFCH_ReqChargeCurr_A
RC-BMS-037,LbFTDC_BMUEE_flg
RC-BMS-037,VbFTDC_BatSystemFaultLmp_flg
RC-BMS-037,VbFTDC_BatSystemFaultLmp_flg
RC-BMS-038,LsPWRCTL_BMUMinTemp_deg
RC-BMS-038,LsPWRCTL_BMUMinTemp_deg
RC-BMS-038,LsPWRCTL_BMUMaxTemp_deg
RC-BMS-038,VePWRCTL_CutPwrPercent_enum
RC-BMS-038,VePWRCTL_CutPwrPercent_enum
RC-BMS-038,VCU_214_VEH_STATE
RC-BMS-038,LsPWRCTL_BMUMinTemp_deg
RC-BMS-038,LsPWRCTL_BMUMaxTemp_deg
RC-BMS-038,LsPWRCTL_BattSOC_pct
RC-BMS-038,LfPWRCTL_BMSSysI_A
RC-BMS-038,VeFCH_ReqChargeCurr_A
RC-BMS-038,LbFTDC_LinkR_flg
RC-BMS-038,VbFTDC_BatSystemFaultLmp_flg
RC-BMS-038,VbFTDC_BatSystemFaultLmp_flg
RC-BMS-039,LsPWRCTL_BMUMinTemp_deg
RC-BMS-039,LsPWRCTL_BMUMinTemp_deg
RC-BMS-039,LsPWRCTL_BMUMaxTemp_deg
RC-BMS-039,VePWRCTL_CutPwrPercent_enum
RC-BMS-039,VePWRCTL_CutPwrPercent_enum
RC-BMS-039,VCU_214_VEH_STATE
RC-BMS-039,LsPWRCTL_BMUMinTemp_deg
RC-BMS-039,LsPWRCTL_BMUMaxTemp_deg
RC-BMS-039,LsPWRCTL_BattSOC_pct
RC-BMS-039,LfPWRCTL_BMSSysI_A
RC-BMS-039,VeFCH_ReqChargeCurr_A
RC-BMS-039,LbFTDC_CellVltUndrInvld_flg
RC-BMS-039,VbFTDC_BatSystemFaultLmp_flg
RC-BMS-039,VbFTDC_BatSystemFaultLmp_flg
RC-BMS-040,LsPWRCTL_BMUMinTemp_deg
RC-BMS-040,LsPWRCTL_BMUMinTemp_deg
RC-BMS-040,LsPWRCTL_BMUMaxTemp_deg
RC-BMS-040,VePWRCTL_CutPwrPercent_enum
RC-BMS-040,VePWRCTL_CutPwrPercent_enum
RC-BMS-040,VCU_214_VEH_STATE
RC-BMS-040,LsPWRCTL_BMUMinTemp_deg
RC-BMS-040,LsPWRCTL_BMUMaxTemp_deg
RC-BMS-040,LsPWRCTL_BattSOC_pct
RC-BMS-040,LfPWRCTL_BMSSysI_A
RC-BMS-040,VeFCH_ReqChargeCurr_A
RC-BMS-040,LbFTDC_BCUChkHLVLock_flg
RC-BMS-040,VbFTDC_BatSystemFaultLmp_flg
RC-BMS-040,VbFTDC_BatSystemFaultLmp_flg
